id	effectiveTime	active	moduleId	definitionStatusId
128419007	20020131	1	900000000000207008	900000000000074008
128425006	20020131	1	900000000000207008	900000000000074008
128430005	20020131	1	900000000000207008	900000000000074008
128462008	20020131	1	900000000000207008	900000000000073002
128473001	20040731	1	900000000000207008	900000000000073002
128477000	20020131	1	900000000000207008	900000000000073002
128482007	20020131	1	900000000000207008	900000000000073002
128487001	20020131	1	900000000000207008	900000000000073002
128489003	20020131	1	900000000000207008	900000000000074008
128490007	20020131	1	900000000000207008	900000000000074008
128496001	20020131	1	900000000000207008	900000000000073002
128524007	20020131	1	900000000000207008	900000000000073002
128525008	20020131	1	900000000000207008	900000000000073002
128535002	20020131	1	900000000000207008	900000000000073002
128536001	20020131	1	900000000000207008	900000000000073002
128540005	20020131	1	900000000000207008	900000000000074008
128545000	20050131	1	900000000000207008	900000000000073002
128561003	20020131	1	900000000000207008	900000000000073002
128597007	20020131	1	900000000000207008	900000000000073002
128598002	20020131	1	900000000000207008	900000000000073002
128599005	20020131	1	900000000000207008	900000000000073002
128601007	20020131	1	900000000000207008	900000000000073002
128605003	20020131	1	900000000000207008	900000000000073002
128606002	20020131	1	900000000000207008	900000000000073002
128608001	20020131	1	900000000000207008	900000000000073002
128609009	20020131	1	900000000000207008	900000000000073002
128612007	20020131	1	900000000000207008	900000000000074008
128613002	20050131	1	900000000000207008	900000000000073002
128614008	20020731	1	900000000000207008	900000000000073002
128618006	20020131	1	900000000000207008	900000000000073002
128619003	20020131	1	900000000000207008	900000000000073002
12866006	20080731	1	900000000000207008	900000000000073002
12881000	20020131	1	900000000000207008	900000000000074008
128861007	20140731	0	900000000000207008	900000000000074008
128927009	20020131	1	900000000000207008	900000000000073002
128928004	20020131	1	900000000000207008	900000000000074008
12893009	20020131	1	900000000000207008	900000000000074008
128936008	20020131	1	900000000000207008	900000000000073002
128937004	20020131	1	900000000000207008	900000000000073002
128993003	20020731	1	900000000000207008	900000000000073002
128995005	20020131	1	900000000000207008	900000000000073002
128997002	20020131	1	900000000000207008	900000000000073002
128998007	20020131	1	900000000000207008	900000000000073002
128999004	20020131	1	900000000000207008	900000000000073002
129025006	20020131	1	900000000000207008	900000000000074008
12903001	20020131	1	900000000000207008	900000000000073002
1291000119101	20130301	0	731000124108	900000000000074008
1291000124103	20120301	0	731000124108	900000000000074008
129103003	20020131	1	900000000000207008	900000000000074008
129104009	20020131	1	900000000000207008	900000000000074008
129125009	20040731	1	900000000000207008	900000000000073002
129134004	20020131	1	900000000000207008	900000000000073002
129138001	20020131	1	900000000000207008	900000000000073002
129152004	20020131	1	900000000000207008	900000000000073002
129154003	20020131	1	900000000000207008	900000000000073002
129156001	20020131	1	900000000000207008	900000000000073002
12921003	20020131	1	900000000000207008	900000000000074008
129211000119108	20130901	1	731000124108	900000000000074008
129264002	20020131	1	900000000000207008	900000000000074008
129265001	20020131	1	900000000000207008	900000000000074008
129266000	20020131	1	900000000000207008	900000000000074008
129269007	20020131	1	900000000000207008	900000000000074008
129271007	20020131	1	900000000000207008	900000000000074008
129272000	20020131	1	900000000000207008	900000000000074008
129276002	20020131	1	900000000000207008	900000000000074008
12928009	20020131	1	900000000000207008	900000000000074008
129284003	20020131	1	900000000000207008	900000000000074008
129303008	20020131	1	900000000000207008	900000000000074008
129304002	20020131	1	900000000000207008	900000000000074008
129306000	20020131	1	900000000000207008	900000000000074008
129325002	20020131	1	900000000000207008	900000000000074008
129326001	20020131	1	900000000000207008	900000000000074008
129331004	20020131	1	900000000000207008	900000000000074008
